mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_ba,std_test_ba,mean_test_pp,std_test_pp,mean_test_di,std_test_di,mean_test_tpr,std_test_tpr,mean_test_tnr,std_test_tnr,mean_test_posrat,std_test_posrat,mean_test_tradeoff_met,std_test_tradeoff_met,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,hyperband_bracket
0.0015507221221923828,0.00029446767432879704,0.0006526470184326172,0.00018070987121867127,0.5541176470588235,0.030768698424992993,0.6863107418283174,0.07805698432497761,0.4258823529411765,0.07675061849552982,0.5428378934009105,0.22051207172288675,0.4857855006409343,0.0771263718384328,0.8868359830157007,0.12410688352651054,0.5232454473651212,0.25611028664094926,0.6863107418283174,0.07805698432497761,"[1.0, 0.99, 1.11, 0.77]",0.6234807771806532,0.8108474576271186,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6863107418283174,0.0780569843249776,29,
0.0016637325286865234,0.00029439315227302746,0.0006286144256591797,0.0001601683593024979,0.5529411764705883,0.0317864849084854,0.6894729694312229,0.08527642959363546,0.4223529411764706,0.07444372715085353,0.5274557704215861,0.21616046963332797,0.48239567013245976,0.07623574894833425,0.8965502687299864,0.13552554940716127,0.4986479275645469,0.23458805997596519,0.6894729694312229,0.08527642959363546,"[1.06, 0.98, 1.07, 0.83]",0.61924348904506,0.8308958837772397,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6894729694312229,0.08527642959363546,14,
0.0017170906066894531,0.0003754611665715214,0.0007221221923828125,0.00021411195861140175,0.5541176470588235,0.030768698424992993,0.6943301122883658,0.09136490645728527,0.4211764705882353,0.06995797057561651,0.5489225494855665,0.22202395656383714,0.48239567013245976,0.07217073157945494,0.906264554444272,0.14861618122221135,0.525768218126698,0.2550417628225149,0.6943301122883658,0.09136490645728527,"[1.04, 0.96, 1.06, 0.76]",0.6234807771806532,0.8509443099273607,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6943301122883659,0.09136490645728527,9,
0.0015716552734375,0.000229240077519302,0.0006172657012939453,0.00015723621239484512,0.5541176470588235,0.030768698424992993,0.6863107418283174,0.07805698432497761,0.4258823529411765,0.07675061849552982,0.5428378934009105,0.22051207172288675,0.4857855006409343,0.0771263718384328,0.8868359830157007,0.12410688352651054,0.5232454473651212,0.25611028664094926,0.6863107418283174,0.07805698432497761,"[1.04, 0.99, 1.13, 0.79]",0.6234807771806532,0.8108474576271186,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6863107418283174,0.0780569843249776,29,
0.0018019676208496094,0.000378136436367441,0.0007774829864501953,0.00015131501422976966,0.5599999999999999,0.03671643890429936,0.6205349571015961,0.016276068849764506,0.40823529411764703,0.0634203857503226,0.39138614637441516,0.19011838875947046,0.47731092436974787,0.07083852385841222,0.7637589898334443,0.073920809495586,0.4435502844669038,0.2523878018114603,0.6205349571015961,0.016276068849764506,"[1.0, 0.98, 1.01, 0.91]",0.61924348904506,0.6443260694108152,0.618421052631579,0.5938404299297231,0.6268437444908033,0.6205349571015961,0.016276068849764506,68,
0.0014960765838623047,0.00017624058764031464,0.0007326602935791016,0.000235580914223449,0.5599999999999999,0.03671643890429936,0.6229255947125727,0.020038035475991974,0.40588235294117647,0.06056253024109999,0.39252045510366057,0.18909681540917597,0.4756160091155106,0.06851371320998698,0.7702351803096348,0.07047398339208552,0.4441905331071525,0.2517930184742099,0.6229255947125727,0.020038035475991974,"[1.07, 0.99, 1.03, 0.95]",0.61924348904506,0.6562792574656982,0.618421052631579,0.5938404299297231,0.6268437444908033,0.6229255947125727,0.020038035475991974,64,
0.0013904094696044922,0.00010093386837307803,0.0005604267120361328,2.468137873580991e-05,0.5529411764705883,0.0317864849084854,0.6894729694312229,0.08527642959363546,0.4223529411764706,0.07444372715085353,0.5274557704215861,0.21616046963332797,0.48239567013245976,0.07623574894833425,0.8965502687299864,0.13552554940716127,0.4986479275645469,0.23458805997596519,0.6894729694312229,0.08527642959363546,"[1.01, 0.97, 1.11, 0.88]",0.61924348904506,0.8308958837772397,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6894729694312229,0.08527642959363546,14,
0.0014598369598388672,0.00024750765406236444,0.0006084918975830078,0.00011364255023456091,0.548235294117647,0.039791845941853546,0.6920262717328414,0.08130447368599376,0.4105882352941176,0.0828890115473343,0.5692393160215203,0.23484833741750816,0.4706167212647771,0.0877253968153247,0.9134358222009057,0.12126661600387453,0.5484503799980944,0.27302205055995266,0.6920262717328414,0.08130447368599376,"[1.04, 0.97, 1.1, 0.79]",0.6234807771806532,0.8308958837772397,0.7331846565566458,0.6121951219512196,0.6603749191984486,0.6920262717328414,0.08130447368599376,10,
0.0013817787170410157,7.834314065612225e-05,0.0006362438201904297,0.00012021807133571196,0.5552941176470588,0.03541156927833511,0.6716634456216991,0.05918983423706294,0.42000000000000004,0.07113513627214577,0.5056203273836113,0.21317526659157154,0.48239567013245976,0.07623574894833425,0.8609312211109387,0.10577136184956955,0.4986479275645469,0.23458805997596519,0.6716634456216991,0.05918983423706294,"[1.04, 0.99, 1.08, 0.9]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6716634456216993,0.05918983423706295,38,
0.002210378646850586,0.00010894816045257839,0.0009861469268798828,4.588437253263495e-05,0.5494117647058824,0.04364055762586214,0.6696983518918995,0.05936861916699441,0.4117647058823529,0.08260465732490335,0.5278425496058335,0.2336163907083786,0.4723116365190144,0.09028604021809564,0.8670850672647848,0.11172568496253832,0.5221090193183215,0.2567948555270737,0.6696983518918995,0.05936861916699441,"[1.04, 0.97, 1.1, 0.96]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6603749191984486,0.6696983518918996,0.059368619166994416,56,
0.002166557312011719,6.0654623696146574e-05,0.001019906997680664,5.1326464649022854e-05,0.5552941176470588,0.03541156927833511,0.6716634456216991,0.05918983423706294,0.42000000000000004,0.07113513627214577,0.5056203273836113,0.21317526659157154,0.48239567013245976,0.07623574894833425,0.8609312211109387,0.10577136184956955,0.4986479275645469,0.23458805997596519,0.6716634456216991,0.05918983423706294,"[1.03, 0.99, 1.09, 0.89]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6716634456216993,0.05918983423706295,38,
0.0022371768951416015,0.00011784368340529099,0.0010087013244628907,4.142982299624791e-05,0.5552941176470588,0.03541156927833511,0.6716634456216991,0.05918983423706294,0.42000000000000004,0.07113513627214577,0.5056203273836113,0.21317526659157154,0.48239567013245976,0.07623574894833425,0.8609312211109387,0.10577136184956955,0.4986479275645469,0.23458805997596519,0.6716634456216991,0.05918983423706294,"[1.04, 0.98, 1.05, 0.85]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6716634456216993,0.05918983423706295,38,
0.0021187782287597655,4.8974310079137364e-05,0.001008462905883789,6.117569865481633e-05,0.5552941176470588,0.035993078919478505,0.6195428856967629,0.020045279501576706,0.4011764705882353,0.055854482213972795,0.3380249305306177,0.15240845020412036,0.4688505910838912,0.06489333888147257,0.7702351803096348,0.059388240089317534,0.37113420606327807,0.20292208680762117,0.6195428856967629,0.020045279501576706,"[1.02, 0.99, 1.0, 0.99]",0.6143034311699049,0.6562792574656982,0.6057091882247992,0.5987804878048781,0.6226420638185344,0.6195428856967631,0.02004527950157671,80,
0.0021352291107177733,0.0001478443124959188,0.0009181976318359375,0.00017999869451682196,0.5599999999999999,0.03671643890429936,0.6205349571015961,0.016276068849764506,0.40823529411764703,0.0634203857503226,0.39138614637441516,0.19011838875947046,0.47731092436974787,0.07083852385841222,0.7637589898334443,0.073920809495586,0.4435502844669038,0.2523878018114603,0.6205349571015961,0.016276068849764506,"[1.03, 0.96, 1.07, 0.99]",0.61924348904506,0.6443260694108152,0.618421052631579,0.5938404299297231,0.6268437444908033,0.6205349571015961,0.016276068849764506,68,
0.0014474868774414062,0.00010880159694101716,0.0005703926086425781,3.9939090188998764e-05,0.5576470588235294,0.0331505948320126,0.6391919385382385,0.050447823777954086,0.4129411764705882,0.06974000157778319,0.4350570324503645,0.1692946844814478,0.4790058396239852,0.07324647383191699,0.7993780374524919,0.08294021198699458,0.46435836527498464,0.2358647316279539,0.6391919385382385,0.050447823777954086,"[1.04, 0.98, 1.09, 0.96]",0.61924348904506,0.7376109765940274,0.618421052631579,0.5938404299297231,0.6268437444908033,0.6391919385382385,0.050447823777954086,59,
0.001801919937133789,0.00037369093780663794,0.0008184909820556641,0.00017907047941899436,0.5541176470588235,0.03356551204161671,0.6708159879945806,0.0582009612825092,0.4188235294117647,0.06954125508767835,0.4947026058646239,0.2150191313151573,0.48070075487822245,0.07380855997124118,0.8609312211109387,0.10577136184956955,0.4778398467564662,0.24534919290149482,0.6708159879945806,0.0582009612825092,"[1.06, 0.99, 1.02, 0.83]",0.61924348904506,0.7376109765940274,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6708159879945806,0.0582009612825092,53,
0.0021717071533203123,8.204833767906223e-05,0.0009420394897460937,4.1904573175580184e-05,0.5552941176470588,0.03541156927833511,0.6716634456216991,0.05918983423706294,0.42000000000000004,0.07113513627214577,0.5056203273836113,0.21317526659157154,0.48239567013245976,0.07623574894833425,0.8609312211109387,0.10577136184956955,0.4986479275645469,0.23458805997596519,0.6716634456216991,0.05918983423706294,"[1.06, 0.99, 1.03, 0.79]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6716634456216993,0.05918983423706295,38,
0.0020841121673583984,3.122158430338228e-05,0.0009458541870117187,2.77424989673752e-05,0.5599999999999999,0.03671643890429936,0.6205349571015961,0.016276068849764506,0.40823529411764703,0.0634203857503226,0.39138614637441516,0.19011838875947046,0.47731092436974787,0.07083852385841222,0.7637589898334443,0.073920809495586,0.4435502844669038,0.2523878018114603,0.6205349571015961,0.016276068849764506,"[1.0, 0.97, 1.0, 0.91]",0.61924348904506,0.6443260694108152,0.618421052631579,0.5938404299297231,0.6268437444908033,0.6205349571015961,0.016276068849764506,68,
0.0021929264068603514,9.004781567924653e-05,0.000964212417602539,4.02277642656361e-05,0.5552941176470588,0.03541156927833511,0.6716634456216991,0.05918983423706294,0.42000000000000004,0.07113513627214577,0.5056203273836113,0.21317526659157154,0.48239567013245976,0.07623574894833425,0.8609312211109387,0.10577136184956955,0.4986479275645469,0.23458805997596519,0.6716634456216991,0.05918983423706294,"[1.04, 0.99, 1.06, 0.87]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6716634456216993,0.05918983423706295,38,
0.0020497322082519533,4.950488378275774e-05,0.0008405685424804687,0.00014922067091407415,0.5552941176470588,0.03541156927833511,0.6716634456216991,0.05918983423706294,0.42000000000000004,0.07113513627214577,0.5056203273836113,0.21317526659157154,0.48239567013245976,0.07623574894833425,0.8609312211109387,0.10577136184956955,0.4986479275645469,0.23458805997596519,0.6716634456216991,0.05918983423706294,"[1.01, 0.97, 1.01, 0.78]",0.61924348904506,0.7418482647296206,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6716634456216993,0.05918983423706295,38,
0.001639986038208008,0.00036961147638188885,0.0007720470428466796,0.00018979361268214065,0.5529411764705883,0.0317864849084854,0.6894729694312229,0.08527642959363546,0.4223529411764706,0.07444372715085353,0.5274557704215861,0.21616046963332797,0.48239567013245976,0.07623574894833425,0.8965502687299864,0.13552554940716127,0.4986479275645469,0.23458805997596519,0.6894729694312229,0.08527642959363546,"[1.01, 0.97, 1.09, 0.84]",0.61924348904506,0.8308958837772397,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6894729694312229,0.08527642959363546,14,
0.0018583774566650391,0.0003171082759841709,0.0007677555084228515,0.0001877107129881527,0.5599999999999999,0.03671643890429936,0.6229255947125727,0.020038035475991974,0.40588235294117647,0.06056253024109999,0.39252045510366057,0.18909681540917597,0.4756160091155106,0.06851371320998698,0.7702351803096348,0.07047398339208552,0.4441905331071525,0.2517930184742099,0.6229255947125727,0.020038035475991974,"[1.07, 0.99, 1.0, 0.88]",0.61924348904506,0.6562792574656982,0.618421052631579,0.5938404299297231,0.6268437444908033,0.6229255947125727,0.020038035475991974,64,
0.0014574527740478516,0.00020006873436726141,0.0006339073181152344,0.00016169655607423092,0.5529411764705883,0.0317864849084854,0.6894729694312229,0.08527642959363546,0.4223529411764706,0.07444372715085353,0.5274557704215861,0.21616046963332797,0.48239567013245976,0.07623574894833425,0.8965502687299864,0.13552554940716127,0.4986479275645469,0.23458805997596519,0.6894729694312229,0.08527642959363546,"[1.0, 0.98, 1.13, 0.9]",0.61924348904506,0.8308958837772397,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6894729694312229,0.08527642959363546,14,
0.0014201641082763673,0.00012953863941787288,0.0006620407104492188,0.0001427430490788912,0.5529411764705883,0.0317864849084854,0.6894729694312229,0.08527642959363546,0.4223529411764706,0.07444372715085353,0.5274557704215861,0.21616046963332797,0.48239567013245976,0.07623574894833425,0.8965502687299864,0.13552554940716127,0.4986479275645469,0.23458805997596519,0.6894729694312229,0.08527642959363546,"[1.0, 0.96, 1.09, 0.87]",0.61924348904506,0.8308958837772397,0.7331846565566458,0.5938404299297231,0.6702003878474466,0.6894729694312229,0.08527642959363546,14,
0.001377439498901367,3.743083612657054e-05,0.000611114501953125,0.00012323573836728308,0.5576470588235294,0.0359546042116144,0.6212306794583353,0.020695010287172085,0.40352941176470586,0.06005764243811866,0.3722214779203403,0.1809389490587126,0.47222617860703603,0.0676371015707198,0.7702351803096348,0.07047398339208552,0.41722757014418954,0.2398875855401047,0.6212306794583353,0.020695010287172085,"[1.01, 0.98, 1.04, 0.99]",0.61924348904506,0.6562792574656982,0.6099464763603925,0.5938404299297231,0.6268437444908033,0.6212306794583354,0.020695010287172085,67,
