mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_ba,std_test_ba,mean_test_pp,std_test_pp,mean_test_di,std_test_di,mean_test_tpr,std_test_tpr,mean_test_tnr,std_test_tnr,mean_test_posrat,std_test_posrat,mean_test_tradeoff_met,std_test_tradeoff_met,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03568754196166992,0.011238094410236913,0.0010616779327392578,0.0003378322111995518,0.6611764705882353,0.017686231033379896,0.6452784531219656,0.17955831670671774,0.7329411764705883,0.07103778418564953,0.6704264721814928,0.129014302821715,0.7834496510468594,0.05993806998435305,0.5071072551970718,0.3689023802379702,0.7271985108152796,0.12883950370457392,0.7553240809310695,0.06423895895833262,"[1, 1, 1, 1]",0.6627925746569814,0.9740626605033385,0.6212596777568529,0.4720724191063174,0.4962049335863377,0.6452784531219655,0.17955831670671774,81
0.004393863677978516,0.0008983236378915678,0.0010842323303222657,0.00024733381140290523,0.6599999999999999,0.015518712892085772,1.1202802554872482,0.33062696612917175,0.7176470588235294,0.04807721586282951,1.144195789958141,0.0898304724842099,0.7715994872525281,0.04564843245935263,1.4689610237219684,0.629153804726097,1.1529906128828258,0.12073575252027327,0.9622950500676769,0.04300954821785836,"[1.072215320910973, 1.0711836734693878, 0.9711973575557391, 0.9711973575557391]",0.9846592874437909,1.7671631569936657,0.9982736974262398,0.8279925847457628,1.0233125508267822,1.1202802554872484,0.33062696612917175,1
0.00432891845703125,0.0012374268547222281,0.0011179447174072266,0.0003426997837603759,0.6588235294117647,0.01968611827139001,0.6741962020397144,0.22266671062499457,0.7352941176470589,0.06940179390001235,0.6819121293045628,0.13742601595294787,0.7834496510468594,0.05993806998435305,0.5649427530325696,0.454662311696599,0.7271985108152796,0.12883950370457392,0.7553240809310695,0.06423895895833262,"[1.0, 1.0, 0.99, 0.99]",0.6922298040942108,1.0892141756548537,0.6212596777568529,0.4720724191063174,0.4962049335863377,0.6741962020397144,0.22266671062499457,79
0.004211330413818359,0.0010243793197718522,0.000994110107421875,0.00021738872686647727,0.6388235294117647,0.007979211744853273,0.7825923631119602,0.21653843723295177,0.6494117647058824,0.059826739459252355,0.8019333609147441,0.16144796811075401,0.7073636234154679,0.04561887014166851,0.8578211028084525,0.39997945722802264,0.8395910279324322,0.17883741840396872,0.77347732567395,0.08417518227638128,"[1.07, 1.02, 0.99, 0.99]",0.7321483601144618,1.1958911145351825,0.7672107135383972,0.6243258859784284,0.5933857413933314,0.7825923631119603,0.2165384372329518,37
0.004488420486450195,0.0014144872770318763,0.0012891769409179687,0.00033318831881831647,0.6411764705882352,0.009843059135695024,0.8816647625871836,0.18996700942676348,0.68,0.056495092722555165,0.9339925181706142,0.10349869954008717,0.7309784930921521,0.04644747798485803,1.032351032082215,0.36393263371476936,0.9427713511127556,0.17399150676119168,0.8368749221024538,0.08118473965159702,"[1.05, 1.0, 0.97, 0.97]",0.7321483601144618,1.1958911145351825,0.7672107135383972,0.7065677966101696,1.0065058281377066,0.8816647625871835,0.18996700942676345,22
0.004553413391113282,0.0007993269598025826,0.0010660648345947265,0.00022171741371814505,0.6399999999999999,0.006859943405700375,0.793108541848478,0.2097678186402579,0.6458823529411765,0.05720115661714459,0.8074324687291107,0.16041515763638467,0.7056687081612305,0.04462211603619033,0.8805483755357253,0.3824939414557051,0.8422812757839704,0.17883390285108877,0.7739749919726006,0.08425289564359136,"[1.07, 1.03, 0.97, 0.97]",0.7321483601144618,1.1958911145351825,0.7672107135383972,0.6769067796610169,0.5933857413933314,0.793108541848478,0.2097678186402579,34
0.003957271575927734,0.0007767682868763505,0.001045370101928711,0.00029481698926700733,0.6647058823529411,0.019686118271389993,0.9931689367044706,0.317820171260918,0.7552941176470589,0.06017276165903257,1.0392996906889085,0.07889142452535368,0.8021079618287994,0.05754207321310699,1.1842299115801418,0.6214857367731776,1.0655366374511943,0.08474109030584584,0.9338222996399969,0.02201040965021699,"[1.05, 1.06, 0.99, 0.99]",0.9195088204773434,1.58371854134566,0.7327369742623979,0.7065677966101696,1.0233125508267822,0.9931689367044706,0.317820171260918,7
0.004065036773681641,0.0006745877312496114,0.0011948108673095702,0.0002594547002443052,0.6505882352941177,0.015607646072260718,0.7388365238476464,0.18056735428403733,0.6964705882352942,0.08298913924022776,0.7720750024000637,0.1257567280446542,0.7497365047714001,0.06961950832065837,0.7279365429238926,0.342953305565597,0.82319082645032,0.15409955107084855,0.7864636656108601,0.09019449929679475,"[1.04, 1.01, 0.98, 0.98]",0.6922298040942108,1.0892141756548537,0.6127851014856665,0.7065677966101696,0.5933857413933314,0.7388365238476464,0.18056735428403733,47
0.0037472724914550783,0.0008365906671933335,0.0009177207946777343,0.0002366848565956995,0.6541176470588235,0.023054021108547557,0.7046468954141366,0.20243474072629206,0.7141176470588235,0.06017276165903254,0.7082443955695095,0.1373878775331969,0.7648055832502493,0.05681761607851438,0.644488207578024,0.4002861367385698,0.7519924166902665,0.1349299614300978,0.7583989999702578,0.0652403622122138,"[1.01, 1.05, 0.99, 0.99]",0.6922298040942108,1.0892141756548537,0.6212596777568529,0.6243258859784284,0.4962049335863377,0.7046468954141366,0.2024347407262921,66
0.0038546085357666015,0.0008688767357073758,0.000882101058959961,0.0002215096914295233,0.6388235294117647,0.007979211744853273,0.7825923631119602,0.21653843723295177,0.6494117647058824,0.059826739459252355,0.8019333609147441,0.16144796811075401,0.7073636234154679,0.04561887014166851,0.8578211028084525,0.39997945722802264,0.8395910279324322,0.17883741840396872,0.77347732567395,0.08417518227638128,"[1.05, 1.05, 0.97, 0.97]",0.7321483601144618,1.1958911145351825,0.7672107135383972,0.6243258859784284,0.5933857413933314,0.7825923631119603,0.2165384372329518,37
0.003490257263183594,0.0008409443586016252,0.0007684230804443359,0.00010619828323705367,0.6470588235294117,0.018225803982152566,0.6993578386909951,0.14132817565150516,0.6858823529411764,0.0782684582516701,0.7299580549101117,0.09138951442584987,0.7395670132459764,0.06692945361514555,0.6591486641360139,0.26555282698967064,0.7814919847514783,0.11141985103770988,0.7605294989987275,0.06436360524588622,"[1.05, 1.01, 0.99, 0.99]",0.6922298040942108,0.9740626605033385,0.6127851014856665,0.6243258859784284,0.5933857413933314,0.6993578386909952,0.14132817565150518,70
0.003959083557128906,0.0007568651564306888,0.000968027114868164,0.0002183936256397105,0.648235294117647,0.017607799467171507,0.8214605411965215,0.18940967889413765,0.7176470588235293,0.05998846486579745,0.8672512547191731,0.10375520192302881,0.7631818829226606,0.05508975359704875,0.8797391994703823,0.3874223530624255,0.8846723079318016,0.1506451509762457,0.8239270954272311,0.07273167467924703,"[1.04, 1.06, 0.97, 0.97]",0.6922298040942108,1.0892141756548537,0.6127851014856665,0.7065677966101696,1.0065058281377066,0.8214605411965215,0.18940967889413765,30
0.0038010597229003905,0.0011414088257393007,0.0009024143218994141,0.00020156206178842777,0.648235294117647,0.021820278812931068,0.7240830569755353,0.18544071415243268,0.6894117647058822,0.0822183774572054,0.732038458649287,0.0905270183458538,0.7429568437544509,0.0717082132320423,0.7052092701966199,0.35264999542055425,0.7766271198866136,0.1076692573961491,0.7597919818205322,0.06331126619091679,"[1.03, 1.03, 0.99, 0.99]",0.6922298040942108,1.0892141756548537,0.6212596777568529,0.6243258859784284,0.5933857413933314,0.7240830569755354,0.18544071415243268,50
0.0035719871520996094,0.00047154737344790726,0.0008941173553466796,0.00020871666263131357,0.6458823529411764,0.017607799467171507,0.7223881417212981,0.18640896771373522,0.6870588235294116,0.07930493904165985,0.7351920974633032,0.09214671733443178,0.7395670132459764,0.06692945361514555,0.7052092701966199,0.35264999542055425,0.7814919847514783,0.11141985103770988,0.7605294989987275,0.06436360524588622,"[1.04, 1.04, 0.98, 0.98]",0.6922298040942108,1.0892141756548537,0.6127851014856665,0.6243258859784284,0.5933857413933314,0.7223881417212981,0.18640896771373522,54
0.003430938720703125,0.0009236645754888325,0.0009509086608886719,0.00028224831223983276,0.6576470588235294,0.015958423489706497,0.8719726042652003,0.18031810421067193,0.7364705882352942,0.04115966043420209,0.9477640398970782,0.1634573315934054,0.7834638940321892,0.040035600344111195,0.9604813144982115,0.3849633604231261,0.9642981838076775,0.20967410249811272,0.8738810389199333,0.09291600068213167,"[1.02, 1.01, 0.98, 0.98]",0.9195088204773434,1.0892141756548537,0.6212596777568529,0.7065677966101696,1.0233125508267822,0.8719726042652003,0.18031810421067193,23
0.004269695281982422,0.0010110973951320892,0.0011302947998046875,0.00032486511397608435,0.6494117647058824,0.007979211744853268,0.9485697238526347,0.16260645665229018,0.6929411764705883,0.0394424814452711,1.0269589096161822,0.13534860677621446,0.7461757584389688,0.03358646944408454,1.1509636892663004,0.31257861867846315,1.0315359186170716,0.20682166041989877,0.8888558385280202,0.09438374868920656,"[1.06, 1.03, 0.97, 0.97]",0.9846592874437909,1.1958911145351825,0.7672107135383972,0.7717749529190208,1.0233125508267822,0.9485697238526347,0.16260645665229018,12
0.0038254261016845703,0.0012582449560320074,0.000818634033203125,0.00021386088601908868,0.6647058823529411,0.019686118271389993,0.8183808449808414,0.16667866506073697,0.76,0.04969108725163027,0.9008845570823967,0.13335161170318766,0.8053126335279874,0.04822276887575648,0.8314490564336955,0.3601024251592557,0.9232403451470992,0.18769412404289593,0.8642764893375434,0.08633066559376461,"[1.0, 1.04, 0.97, 0.97]",0.9195088204773434,1.0892141756548537,0.6212596777568529,0.7065677966101696,0.7553537544049878,0.8183808449808414,0.16667866506073697,31
0.003046464920043945,0.0004894084882808867,0.0006862163543701171,3.445141043209536e-05,0.648235294117647,0.021820278812931068,0.7240830569755353,0.18544071415243268,0.6894117647058822,0.0822183774572054,0.732038458649287,0.0905270183458538,0.7429568437544509,0.0717082132320423,0.7052092701966199,0.35264999542055425,0.7766271198866136,0.1076692573961491,0.7597919818205322,0.06331126619091679,"[1.04, 1.01, 0.99, 0.99]",0.6922298040942108,1.0892141756548537,0.6212596777568529,0.6243258859784284,0.5933857413933314,0.7240830569755354,0.18544071415243268,50
0.002946901321411133,0.0001974831553685556,0.0006800174713134765,3.0273865064170406e-05,0.6647058823529411,0.019686118271389993,1.0115133982692712,0.3521680953601929,0.7529411764705883,0.0578747005941122,1.0360746745702751,0.07991136567948583,0.8004130465745621,0.05577991311582692,1.2226137499639802,0.6913938848639044,1.0573992052631294,0.09776140985822893,0.9289061259188458,0.030210033296929104,"[1.05, 1.05, 0.98, 0.98]",0.9195088204773434,1.6754408491696626,0.7327369742623979,0.7065677966101696,1.0233125508267822,1.0115133982692712,0.3521680953601929,4
0.002878904342651367,0.00030542985204511813,0.0006575107574462891,2.7570673356327133e-05,0.6458823529411764,0.017607799467171507,0.7223881417212981,0.18640896771373522,0.6870588235294116,0.07930493904165985,0.7351920974633032,0.09214671733443178,0.7395670132459764,0.06692945361514555,0.7052092701966199,0.35264999542055425,0.7814919847514783,0.11141985103770988,0.7605294989987275,0.06436360524588622,"[1.03, 1.0, 0.98, 0.98]",0.6922298040942108,1.0892141756548537,0.6127851014856665,0.6243258859784284,0.5933857413933314,0.7223881417212981,0.18640896771373522,54
0.004172897338867188,0.0007231132070780786,0.0010050296783447265,0.0001382125972381443,0.6388235294117647,0.007979211744853273,0.7825923631119602,0.21653843723295177,0.6494117647058824,0.059826739459252355,0.8019333609147441,0.16144796811075401,0.7073636234154679,0.04561887014166851,0.8578211028084525,0.39997945722802264,0.8395910279324322,0.17883741840396872,0.77347732567395,0.08417518227638128,"[1.06, 1.04, 0.98, 0.98]",0.7321483601144618,1.1958911145351825,0.7672107135383972,0.6243258859784284,0.5933857413933314,0.7825923631119603,0.2165384372329518,37
