mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_fair,std_test_fair,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10.951483535766602,0.5106344290997842,0.347536563873291,0.058553032925053275,0.6728487630313295,0.004527157909364802,0.5187638672499116,0.021516516419954654,"[1.0, 1.1, 1.7, 0.8]",0.6131913656034238,0.5901997444976133,0.5875918714469985,0.6027078654430575,0.5853407287120096,0.5958065562953607,0.010567136710689557,31
11.937617349624634,0.49351467062456916,0.37769322395324706,0.08668777845667418,0.6658285921545377,0.0051055199426557635,0.5017878341616473,0.024766150040690563,"[1.0, 1.0, 1.7, 1.0]",0.5987477694449519,0.566184311399488,0.5826454659282932,0.5883816548721398,0.5830818641455895,0.5838081581983146,0.010551019304062624,72
11.291811466217041,0.8498561035578632,0.4083436965942383,0.06822098726330633,0.669822688305995,0.005383536056009592,0.531551633016057,0.016969569168613776,"[0.8, 1.1, 1.9, 0.9]",0.6151342159616707,0.595634398990017,0.5955870388785202,0.6065459356391358,0.590534213835786,0.600687353001504,0.008918232103048157,16
11.765467882156372,0.8622912141638316,0.3188199043273926,0.06683091563308617,0.6571142087038327,0.0045061690414223135,0.5283272633969206,0.019338543611139326,"[0.8, 1.0, 1.0, 0.9]",0.6065228557188942,0.5845921404485748,0.5882392754434148,0.5984160888244556,0.5858333198165437,0.5927208522111412,0.00844442152866583,43
11.487621974945068,0.927993528610221,0.3407780647277832,0.06110575667885425,0.6708657853531945,0.006303050016191031,0.5189778419165123,0.021397555530602207,"[1.0, 1.1, 1.6, 0.8]",0.6092328341974658,0.5904138941666811,0.5875918714469985,0.6020297396511118,0.5853407287120096,0.59492201434533,0.009178020487177934,34
11.732130289077759,0.9617109912968059,0.29377040863037107,0.029676378417810026,0.6730536899116861,0.003705029274301516,0.521035871205233,0.019972852167684615,"[0.9, 1.0, 2.1, 0.8]",0.6135241535139628,0.5904991812314004,0.592049360874789,0.6025759284736019,0.5865752786985439,0.5970449839443494,0.009793726939261149,22
11.36499090194702,0.5479026368280789,0.4552002429962158,0.17007194106279075,0.6654377458263065,0.006500056958196305,0.5281841106227914,0.019489124603567727,"[0.9, 1.1, 1.7, 0.9]",0.6111756845557128,0.5904138941666811,0.591849122752393,0.6033035869695642,0.5873123526783935,0.5968110913571453,0.008991930789997077,25
12.083049440383911,1.3044060600578062,0.36531672477722166,0.11256093587192735,0.6592801789995276,0.004443296913785135,0.521035871205233,0.019972852167684615,"[0.9, 1.0, 1.0, 1.0]",0.6045800053606473,0.5841669728181906,0.5853067123336274,0.5951336037156965,0.5816028312837397,0.5901581977187345,0.008548440639895601,57
10.623739290237427,1.2124431855987785,0.328037166595459,0.04934822547821058,0.6497040549772958,0.015065944753588315,0.5828181503895703,0.10250111421272946,"[0.8, 1.1, 1.5, 0.9]",0.6076365087979947,0.5904338450255657,0.5891834532333315,0.7027774101039168,0.5912742962563562,0.6162603973099522,0.043780647209203334,8
11.941688013076782,0.6237609311888687,0.34404687881469725,0.0865583678244476,0.6570872944258082,0.004483271646662206,0.5281841106227914,0.019489124603567727,"[0.9, 1.1, 1.3, 0.9]",0.6065228557188942,0.5841669728181906,0.5882392754434148,0.5984160888244556,0.5858333198165437,0.5926358134620888,0.008527584068643016,52
11.618274593353272,0.7762589219020737,0.4046500205993652,0.06382383332981138,0.6684150526959328,0.0065252341424838715,0.527820364180948,0.018432965933708877,"[0.9, 1.1, 1.6, 0.8]",0.6101282949706233,0.5908390617970651,0.5946428610886034,0.6054071070910966,0.5895712172448138,0.5981178053210392,0.008191358222064828,19
11.390849351882935,1.26240234911071,0.45321993827819823,0.09750220278417769,0.6633724040827016,0.005243707847281012,0.4999378642669196,0.027888881158427786,"[1.0, 1.0, 1.3, 1.0]",0.5977543269510828,0.5612638821644275,0.58118828580181,0.5864663446729932,0.5816028312837397,0.5816550462984086,0.011818596351047556,78
11.80797758102417,0.5230869045362909,0.4153334140777588,0.08308523351820649,0.6672113515541128,0.005067461690824089,0.5225109714021834,0.020520428847110524,"[0.9, 1.0, 1.7, 0.9]",0.6092328341974658,0.5904138941666811,0.5889165596426056,0.6026606552383986,0.5830818641455895,0.5948613646722313,0.009604683069170696,36
11.548357629776001,0.8189349093445544,0.4441061973571777,0.11763053185219983,0.6476631431121602,0.01594634607787618,0.5809426006793131,0.10227529995591145,"[0.8, 1.1, 1.4, 1.0]",0.6065228557188942,0.5893874776415267,0.5891834532333315,0.6996242564774147,0.5867963164075161,0.6143022024839511,0.04323962745067346,13
11.773047876358032,1.0737995234560462,0.4305217742919922,0.12209342721915493,0.6607109928713238,0.015059964185095129,0.5814536136738141,0.10328351479429104,"[0.8, 1.1, 1.9, 0.8]",0.6151342159616707,0.5957196860547365,0.5955870388785202,0.7084363616321314,0.590534213835786,0.6210816622115042,0.04447973081781169,1
10.677137422561646,1.0460673135360223,0.32973880767822267,0.06488034535128803,0.6745853046928649,0.007185334172085956,0.4999378642669196,0.027888881158427786,"[1.0, 1.0, 1.8, 0.9]",0.6024071557879014,0.5675108035129179,0.5875918714469985,0.5934573629396341,0.5853407287120096,0.5872614901919914,0.011503951049676974,68
12.082636976242066,1.0376289989282628,0.37490181922912597,0.0592947035530651,0.6570872944258082,0.004483271646662206,0.5281841106227914,0.019489124603567727,"[0.9, 1.1, 1.0, 0.9]",0.6065228557188942,0.5841669728181906,0.5882392754434148,0.5984160888244556,0.5858333198165437,0.5926358134620888,0.008527584068643016,52
