mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_ba,std_test_ba,mean_test_pp,std_test_pp,mean_test_di,std_test_di,mean_test_tpr,std_test_tpr,mean_test_tnr,std_test_tnr,mean_test_posrat,std_test_posrat,mean_test_tradeoff_met,std_test_tradeoff_met,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,hyperband_bracket
0.06747984886169434,0.030694596555844774,0.02075667381286621,0.003594696526483207,0.6088733597230335,0.01231541737034589,0.7224878488176467,0.011525611843840992,0.5857022277854396,0.012970333500865456,0.45597434660064423,0.04028954099523696,0.9074037492246152,0.005815334002255078,0.537571948410678,0.01915057721800075,0.731407359365586,0.0418843348216936,0.7224878488176467,0.011525611843840992,"[1, 1, 1, 1]",0.7258280702430916,0.7107348989710801,0.710082345542404,0.7413914874780214,0.7244024418536357,0.7224879292738905,0.011525484692038018,81,
0.01269993782043457,0.0020019797526982337,0.021651411056518556,0.006053013163590687,0.6083434452853475,0.010034306093901744,0.9375601944389004,0.011149930864241714,0.5624823055343415,0.012476259502751445,0.8893589514743704,0.017888289194896094,0.8576771376070973,0.006540147316047789,1.0174432512707037,0.024169209213764455,1.0128849699069458,0.02445393172419375,0.9375601944389004,0.011149930864241714,"[1.090119384675988, 0.8569223871853865, 0.7906338492326198, 2.1497593642700266]",0.9387212325573455,0.9398230405789656,0.9419383786459561,0.9504748028655456,0.9168435175466894,0.9375602224049404,0.011149798034718062,1,
0.011446619033813476,0.0019039199386126921,0.016347455978393554,0.0014336739027776958,0.6138116385260847,0.02114530971701736,0.8087122761804231,0.030727701255293553,0.5657814937702718,0.03417492762848207,0.6511067173234995,0.052491235961562605,0.8760366241203611,0.02838768415709212,0.741387928240485,0.08790159625028435,0.8818284558790893,0.04245364647051223,0.8087122761804231,0.030727701255293553,"[1.02, 0.87, 0.81, 1.17]",0.7932327401545596,0.7892931734560713,0.8353544479233828,0.8538304511153069,0.7718505682527947,0.8087119033233071,0.03072742509735595,29,
0.010973739624023437,0.002946073386372251,0.015201902389526368,0.0005172211486063142,0.5994795100408261,0.00822011896271404,0.7929170057781536,0.009146035716419986,0.5908085459976047,0.008188480732725576,0.6223728242392431,0.010909193471605374,0.8984269418208151,0.003278919233667651,0.6874070697354921,0.017404533583423337,0.856687513739528,0.02230285024350258,0.7929170057781536,0.009146035716419986,"[1.01, 0.97, 0.8, 1.95]",0.7968294944556238,0.7892931734560713,0.8007007497237156,0.8010595088665458,0.7767021023888114,0.7929171000186555,0.00914594572184622,40,
0.009416866302490234,4.0168655790240544e-05,0.01515183448791504,0.0004997500156906872,0.6103190062695264,0.022375614362333034,0.8110368307284095,0.03291645809296673,0.5706711998147245,0.03683715542902558,0.6583306600396029,0.05474660150189358,0.8789628084937917,0.031241031045618834,0.7431108529630274,0.09553882761497635,0.8811333081253112,0.04377875306460162,0.8110368307284095,0.03291645809296673,"[1.06, 0.86, 0.91, 1.11]",0.8004920875575487,0.7784584315136123,0.8440130309071094,0.8555185012749658,0.7767021023888114,0.8110365767361374,0.032916102342114534,28,
0.00951695442199707,0.0006508224061121324,0.015013313293457032,0.0002347513255007273,0.5828593595137166,0.009999164215785254,0.830103981352132,0.01632960009337301,0.6126797525652334,0.01302964699371449,0.7040342559287418,0.02493297995176282,0.9094227777684486,0.008740730652275883,0.7507851849358156,0.036975515980939476,0.9120801308007074,0.02199230320804004,0.830103981352132,0.01632960009337301,"[1.02, 0.87, 0.97, 1.91]",0.8313205661432924,0.8152176156163394,0.8343778076913528,0.8576906857887598,0.8119132315209157,0.8301040106561303,0.016329404517429383,19,
0.009589576721191406,0.0005008372465512128,0.015589094161987305,0.0005007057319052938,0.6120532785582296,0.020700078698896535,0.8124712604965163,0.03133454788165555,0.5676361986532713,0.033655051108750125,0.6600676828376935,0.05346498501302935,0.8762383386942391,0.028336107036930385,0.7487041822987935,0.08966808654341014,0.8832951059617986,0.04283003743082667,0.8124712604965163,0.03133454788165555,"[1.04, 0.91, 0.82, 1.48]",0.7968294944556238,0.7892931734560713,0.8440130309071094,0.8555185012749658,0.7767021023888114,0.8124708837317501,0.03133426453677053,27,
0.009800863265991212,0.0004227664813184735,0.015615415573120118,0.0005570976576125093,0.5971189871014888,0.009732730864132622,0.7928516178680514,0.011504792971121097,0.5946143180831406,0.012088168341899554,0.6238056668361717,0.011487087752885256,0.9014539834811843,0.007780670321593087,0.6842492522549182,0.027061095853071055,0.8558629257561627,0.023121097798749865,0.7928516178680514,0.011504792971121097,"[1.08, 0.93, 0.95, 1.63]",0.8032882054872124,0.7784584315136123,0.8011589043551526,0.8022356831734094,0.7791168648108701,0.79285186925517,0.011504768432877786,41,
0.009594154357910157,0.00031214171213720776,0.015117597579956055,0.00015269695794749438,0.6054772058152948,0.011051764821661982,0.7657793496266395,0.008938667645209637,0.5868341282499512,0.011631086368929148,0.5573601089554643,0.029469053906097557,0.9026639656047137,0.008336332867590876,0.6288947336485652,0.022895219356296438,0.8154946873915792,0.029242518448828025,0.7657793496266395,0.008938667645209637,"[1.06, 0.97, 0.86, 1.01]",0.7602628615634326,0.7640314213551778,0.7579028131749405,0.7830798812727358,0.7636197707669109,0.7657792167504458,0.008938600992879662,76,
0.009288406372070313,9.137282476620526e-05,0.015252304077148438,0.00029832349527714224,0.5962037742237236,0.009120606023656226,0.7901506244143365,0.009830240692196578,0.5970709509783241,0.011542627488493154,0.6177831834069105,0.01125426436948875,0.9046814166632318,0.010384267775926456,0.6756198321654409,0.024786885431470316,0.8506596065938858,0.019806734689652574,0.7901506244143365,0.009830240692196578,"[1.02, 0.89, 0.92, 1.6]",0.7918229085743765,0.7784584315136123,0.8002954083062772,0.8010595088665458,0.7791168648108701,0.7901506646948103,0.009830125726634232,45,
