mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_ba,std_test_ba,mean_test_pp,std_test_pp,mean_test_di,std_test_di,mean_test_tpr,std_test_tpr,mean_test_tnr,std_test_tnr,mean_test_posrat,std_test_posrat,mean_test_tradeoff_met,std_test_tradeoff_met,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,hyperband_bracket
0.04992766380310058,0.01099310841154462,0.018370676040649413,0.0056510727938241375,0.6088733597230335,0.01231541737034589,0.7224878488176467,0.011525611843840992,0.5857022277854396,0.012970333500865456,0.45597434660064423,0.04028954099523696,0.9074037492246152,0.005815334002255078,0.537571948410678,0.01915057721800075,0.731407359365586,0.0418843348216936,0.7224878488176467,0.011525611843840992,"[1, 1, 1, 1]",0.7258280702430916,0.7107348989710801,0.710082345542404,0.7413914874780214,0.7244024418536357,0.7224879292738905,0.011525484692038018,81,
0.010134553909301758,0.0010231969540756035,0.01850576400756836,0.0035141313166423068,0.6083434452853475,0.010034306093901744,0.9375601944389004,0.011149930864241714,0.5624823055343415,0.012476259502751445,0.8893589514743704,0.017888289194896094,0.8576771376070973,0.006540147316047789,1.0174432512707037,0.024169209213764455,1.0128849699069458,0.02445393172419375,0.9375601944389004,0.011149930864241714,"[1.090119384675988, 0.8569223871853865, 0.7906338492326198, 2.1497593642700266]",0.9387212325573455,0.9398230405789656,0.9419383786459561,0.9504748028655456,0.9168435175466894,0.9375602224049404,0.011149798034718062,1,
0.011773061752319337,0.00181309637712885,0.017251062393188476,0.00259791021369807,0.5992871537947261,0.021032263296750172,0.8486402084549161,0.03292184284115322,0.584159943349863,0.034542923695909486,0.7383689615211115,0.054986709308715256,0.8841062756945643,0.02906078056794694,0.8131741412152677,0.09365474605453317,0.9405866867813584,0.04102527866939811,0.8486402084549161,0.03292184284115322,"[1.05, 0.85, 0.93, 1.62]",0.8310521467476986,0.8244783832553235,0.8810324345857921,0.8947501005441166,0.8118879771416492,0.8486397848095334,0.03292155950485311,16,
0.01209244728088379,0.003002077175395209,0.01576380729675293,0.0006182781067272662,0.6093072425246394,0.01568080561166405,0.7972578173345866,0.027950659079257416,0.5758260559767032,0.02459974942273259,0.625559544572508,0.04822410173444012,0.8876349576852286,0.020870001353617315,0.7068806769839446,0.07571892092879635,0.8638739064351008,0.040471576903718394,0.7972578173345866,0.027950659079257416,"[1.02, 0.88, 0.8, 1.06]",0.7932327401545596,0.7784713531095001,0.7919647462994728,0.8507696788566059,0.7718505682527947,0.7972577203821544,0.02795032943289114,34,
0.011167287826538086,0.002364936007766284,0.017825555801391602,0.004544578066147014,0.5963000669256905,0.008679629744698459,0.7697188031330991,0.008954512805450357,0.6002023840768838,0.007701380755325591,0.5760365006979539,0.005581620464902289,0.9114386513416513,0.006291446676481257,0.627998954924547,0.014913216297354079,0.8287638939444049,0.01426344588752486,0.7697188031330991,0.008954512805450357,"[1.05, 0.99, 0.97, 1.41]",0.7767787580235166,0.761952584609653,0.7766653468763023,0.777158832745287,0.7560384934107369,0.7697189731869313,0.00895447199690568,71,
0.012128019332885742,0.0023936077751524104,0.01778898239135742,0.00462586956746265,0.5847866204081121,0.015621731998117363,0.8629122210421439,0.03302882920136508,0.6056458746832691,0.025519354376674214,0.7632677807535819,0.053472594436591366,0.8987308876204549,0.022086185603513758,0.8270935544638327,0.08631384299859851,0.9433515290284099,0.040311521117845854,0.8629122210421439,0.03302882920136508,"[1.04, 0.85, 0.96, 1.94]",0.8584057108129364,0.8502685755962235,0.8558932556601735,0.9246606935495485,0.8253328695918376,0.8629121124933861,0.033028438819830634,9,
0.009919548034667968,0.0006129741316312753,0.015890884399414062,0.000817265162111464,0.5974320979231456,0.0099657282908506,0.7918844602109708,0.01069847234996316,0.5942048623463394,0.012342510204186861,0.6216569355944861,0.00988164495300039,0.9012522689073064,0.007837765991648748,0.6825166515146351,0.025746085058205085,0.8544199503187173,0.02174005428730678,0.7918844602109708,0.01069847234996316,"[1.06, 0.96, 0.93, 1.83]",0.8004920875575487,0.7784584315136123,0.8002954083062772,0.8010595088665458,0.7791168648108701,0.7918846675437424,0.010698426906728285,38,
0.010819101333618164,0.0018326747614091593,0.01768202781677246,0.0038039996544259633,0.6001540259724588,0.007112520919918197,0.7772680993597895,0.008828551092104186,0.5936506455753277,0.008052008191464207,0.5875509661303797,0.011095501626937199,0.9057905414998221,0.009424187426811295,0.6487456572197565,0.021334199056657583,0.837151511767759,0.01587644550128718,0.7772680993597895,0.008828551092104186,"[1.0, 0.89, 0.88, 1.13]",0.7811139040274397,0.7640314213551778,0.7821937134560535,0.7885970405821376,0.7704044173781383,0.7772681919940669,0.008828464940312322,63,
0.009274482727050781,0.0005444339283578105,0.015063095092773437,0.0006375152918280804,0.5994555296887607,0.008564264008059834,0.7829224716733656,0.011561729399977625,0.5934819796080857,0.010516610562643514,0.6004933759848042,0.01716550957851817,0.9039751612215434,0.009562468745254214,0.6618697821251875,0.027586575702022734,0.844890306634419,0.019261943428244433,0.7829224716733656,0.011561729399977625,"[1.05, 0.89, 0.89, 1.01]",0.7848964192480858,0.7681289957941851,0.790382499293497,0.7993064257517948,0.771898018279265,0.7829225192200362,0.011561594213678795,54,
0.009474039077758789,0.000282333304274752,0.014937210083007812,0.0003597045810678069,0.6109694026139542,0.02109956859951088,0.8150479268969721,0.030379485366591987,0.5689609397861395,0.03424836224739608,0.666153671096631,0.05046212190894442,0.8767427269021801,0.02859688942581589,0.7533531268917644,0.08761831640274953,0.8869545751020496,0.0430918968161306,0.8150479268969721,0.030379485366591987,"[1.03, 0.89, 0.84, 1.61]",0.8032882054872124,0.7914070428993485,0.8445670415219537,0.8569033810543718,0.779073963521975,0.8150476436393991,0.030379174310520323,25,
0.009372186660766602,0.0005736720698708815,0.015647077560424806,0.0006413943793599297,0.599720494159434,0.008631520847488795,0.7824239987970093,0.010878123648912611,0.5932170151374124,0.010652526939810078,0.5993124162359559,0.014914899196503436,0.9039751612215434,0.009562468745254214,0.660872836372475,0.02619163533426072,0.844890306634419,0.019261943428244433,0.7824239987970093,0.010878123648912611,"[1.04, 0.89, 0.89, 1.04]",0.7848964192480858,0.7681289957941851,0.790382499293497,0.7968140613700135,0.771898018279265,0.7824240583504454,0.010877999404583064,55,
0.009343528747558593,0.00013389843818730705,0.01465921401977539,0.00017310813690930217,0.5992145455701529,0.00852832457809156,0.7933913780047863,0.008316627063465021,0.5910735104682778,0.00842632610338795,0.6235255770070169,0.009204496580912266,0.8984269418208151,0.003278919233667651,0.6883558141887576,0.015942099732674766,0.856687513739528,0.02230285024350258,0.7933913780047863,0.008316627063465021,"[1.03, 0.93, 0.85, 1.71]",0.7968294944556238,0.7892931734560713,0.8007007497237156,0.8010595088665458,0.779073963521975,0.7933914608190374,0.008316544018747927,36,
0.009977912902832032,0.0006907158419221143,0.015899133682250977,0.000162491271636084,0.5983956340965507,0.008042906423207994,0.7954327598874196,0.009215130352478394,0.5921332871304729,0.008089834007326654,0.6283459207167865,0.009990504868476992,0.8989313300287559,0.0036588641622932153,0.6919341897460832,0.01721347882106372,0.8602965115077896,0.02485776374440346,0.7954327598874196,0.009215130352478394,"[1.08, 0.93, 0.94, 1.73]",0.8032882054872124,0.7914070428993485,0.8011589043551526,0.8022356831734094,0.779073963521975,0.795432949102315,0.009215100015805746,35,
0.009716558456420898,0.0007580593524635187,0.014983510971069336,0.0005239356981566681,0.5963964756569404,0.008974182831476343,0.7898051711602883,0.010233976753357098,0.5968782495451073,0.011511782710589703,0.6169452578445755,0.0118928878841115,0.9046814166632318,0.010384267775926456,0.6749289256573444,0.02514300168149973,0.8506596065938858,0.019806734689652574,0.7898051711602883,0.010233976753357098,"[1.04, 0.87, 0.93, 1.33]",0.7918229085743765,0.7784584315136123,0.8002954083062772,0.8010595088665458,0.7773895985406291,0.7898052197617288,0.010233858290296306,44,
0.01047964096069336,0.0017809384657344843,0.015374898910522461,0.0011845429999628653,0.5962037742237235,0.008761087705274555,0.7894862630575533,0.00990709052511632,0.5971191263366283,0.011256745996399545,0.6166057260872355,0.011554793924710614,0.9047822739501707,0.010307660217433826,0.674190252164936,0.024308922511306345,0.8505454920368087,0.01965588830631866,0.7894862630575533,0.00990709052511632,"[1.06, 0.92, 0.97, 1.53]",0.7918229085743765,0.7784584315136123,0.7990793840539616,0.8006809926051874,0.7773895985406291,0.7894863193405651,0.00990697784512029,47,
0.00935969352722168,0.00026057244586249963,0.015006923675537109,0.0005105497167481356,0.5940599127645438,0.008873656545209798,0.7664300612409363,0.009191036697558575,0.6044659032868079,0.007902021200996168,0.5708268557778972,0.005346747258607295,0.9156752171459424,0.005305752408527059,0.6171849053359304,0.015501278071954814,0.8243635147507078,0.01504599363052576,0.7664300612409363,0.009191036697558575,"[1.01, 0.95, 0.96, 1.35]",0.7767787580235166,0.7583684760267082,0.7724649334881363,0.7717359512449125,0.7528021874214084,0.7664303105110198,0.009191066334915217,75,
0.009748125076293945,0.000883492150519237,0.015065336227416992,0.0005423069775895841,0.6111618081724993,0.00663254857315186,0.9156267243309518,0.01171565021956174,0.5594711890007953,0.008754311091334798,0.8531692312332375,0.01741016475771809,0.8572736575727182,0.006505958464021948,0.9739797910891852,0.022337417896561188,0.9963213897738363,0.026492796443304874,0.9156267243309518,0.01171565021956174,"[1.04, 0.86, 0.84, 2.06]",0.9229745390047595,0.9232671135839541,0.9112651968753225,0.9260999361263177,0.8945268360644048,0.9156269013184909,0.011715564621369912,3,
