mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_acc,std_test_acc,mean_test_ba,std_test_ba,mean_test_pp,std_test_pp,mean_test_di,std_test_di,mean_test_tpr,std_test_tpr,mean_test_tnr,std_test_tnr,mean_test_posrat,std_test_posrat,mean_test_tradeoff_met,std_test_tradeoff_met,param_sample_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04230852127075195,0.013480994824230536,0.000997018814086914,0.0002895583346707038,0.583529411764706,0.025613577714208538,0.7558306019001755,0.11089862714939316,0.45764705882352946,0.0543473386468287,0.8029895334118551,0.13094375465378705,0.5297820823244551,0.055089934034462155,0.9818791214758956,0.17944731611082523,0.8178388559559002,0.2050187088199005,0.6738104691401777,0.09590193635898879,"[1, 1, 1, 1]",0.761138014527845,0.9587313816127376,0.7013496547394852,0.7314618644067797,0.6264720942140297,0.7558306019001755,0.11089862714939315,81
0.004515218734741211,0.0019964523079397307,0.0007838249206542969,5.4913052420610076e-05,0.5964705882352941,0.03148020743590508,0.8081808565622447,0.13297499444620683,0.47058823529411764,0.06613397328261268,0.967111294459772,0.1168373882002272,0.548440393106395,0.06794244989303473,1.0679213200180944,0.22191973913636004,0.9923147692068058,0.20648544932103743,0.7703775811566006,0.09900207865413313,"[1.072215320910973, 1.0711836734693878, 0.9711973575557391, 0.9711973575557391]",0.7755820450735706,1.0323004051817612,0.7697312104091765,0.8410202086049544,0.6222704135417608,0.8081808565622448,0.13297499444620683,1
0.004160690307617188,0.0009095727650363219,0.0011318206787109375,0.00048400198634335054,0.5988235294117648,0.03230477698293173,0.7863940401144112,0.10694233582334173,0.4752941176470588,0.06711040327977252,0.9423403842313538,0.12409166859102423,0.553525138869107,0.06950004179257184,1.0192629413597156,0.16690836014479857,0.9793963097469496,0.20428148595020437,0.7664607243080284,0.09784375545636415,"[1.03, 1.05, 0.98, 0.98]",0.7798193332091639,0.9587313816127376,0.7697312104091765,0.8014178617992177,0.6222704135417608,0.7863940401144114,0.10694233582334173,5
0.003958892822265625,0.0006642332611023114,0.001233816146850586,0.00042631786065702704,0.5905882352941176,0.03013234935262518,0.7796364968102579,0.10694801367316063,0.45999999999999996,0.061514900999535875,0.8912783738595124,0.1302973305036256,0.5365759863267341,0.06371187761411506,1.0226970072937818,0.1668511649035106,0.9128556049083724,0.21809267749305708,0.7247157956175533,0.10268369015988937,"[1.06, 1.07, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7796364968102578,0.10694801367316063,19
0.004833126068115234,0.0005216502750152415,0.0013435840606689452,0.00043182612623183673,0.5905882352941176,0.03013234935262518,0.7724028406359238,0.10815856901359774,0.4647058823529412,0.06169463812765597,0.881366093157758,0.14248373280783327,0.5399658168352086,0.06347880455008323,1.0048398644366388,0.17020222144269512,0.9071521159222087,0.223914405920903,0.7235589663787086,0.10397096761502149,"[1.01, 1.01, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7399364406779662,0.6222704135417608,0.7724028406359238,0.10815856901359773,59
0.0040282726287841795,0.0008087438143302535,0.0009928226470947265,0.00019816668464677216,0.5905882352941176,0.03013234935262518,0.7796364968102579,0.10694801367316063,0.45999999999999996,0.061514900999535875,0.8912783738595124,0.1302973305036256,0.5365759863267341,0.06371187761411506,1.0226970072937818,0.1668511649035106,0.9128556049083724,0.21809267749305708,0.7247157956175533,0.10268369015988937,"[1.04, 1.06, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.76125663413799,0.7761047215496368,0.6222704135417608,0.7796364968102578,0.10694801367316063,19
0.003647899627685547,0.0006843804976724611,0.0009871959686279298,0.0002745226353282487,0.5847058823529412,0.03169927902425289,0.7754063301673294,0.10858636687477824,0.4541176470588235,0.06185147966162314,0.8527071141739102,0.13604726362892736,0.5281156530408773,0.06480374259215906,1.0226970072937818,0.1668511649035106,0.8620307186955014,0.2162877637829292,0.6950731858681893,0.10419303327412423,"[1.04, 1.06, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7676301452784504,0.6180687328694918,0.7754063301673294,0.10858636687477824,45
0.003350687026977539,0.0008417803874340394,0.0007824897766113281,0.000186696210327756,0.5823529411764706,0.030903354203679286,0.7578861933675316,0.113369660743739,0.4541176470588236,0.058634991973539365,0.8143048979415053,0.13741192316707376,0.52642073778664,0.061322941356818976,0.9893516489484231,0.17963437834119017,0.8291405988752902,0.2139429277914013,0.6777806683309653,0.09708442822889214,"[1.02, 1.03, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7013496547394852,0.7314618644067797,0.6180687328694918,0.7578861933675317,0.113369660743739,79
0.0036449432373046875,0.0008651736210472754,0.0008072376251220704,0.00016478559458792314,0.5847058823529412,0.03169927902425289,0.7754063301673294,0.10858636687477824,0.4541176470588235,0.06185147966162314,0.8527071141739102,0.13604726362892736,0.5281156530408773,0.06480374259215906,1.0226970072937818,0.1668511649035106,0.8620307186955014,0.2162877637829292,0.6950731858681893,0.10419303327412423,"[1.05, 1.03, 0.97, 0.97]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7676301452784504,0.6180687328694918,0.7754063301673294,0.10858636687477824,45
0.0034811019897460936,0.0006557423684135111,0.000933694839477539,0.0002692408729250948,0.5847058823529412,0.03169927902425289,0.7754063301673294,0.10858636687477824,0.4541176470588235,0.06185147966162314,0.8527071141739102,0.13604726362892736,0.5281156530408773,0.06480374259215906,1.0226970072937818,0.1668511649035106,0.8620307186955014,0.2162877637829292,0.6950731858681893,0.10419303327412423,"[1.06, 1.05, 0.99, 0.99]",0.7798193332091639,0.9587313816127376,0.7527820578668036,0.7676301452784504,0.6180687328694918,0.7754063301673294,0.10858636687477824,45
